customer_id,age,job_code,marital_status_code,ed_level,balance,housing_status_code,loan_status_code,contact,month,duration,campaign,pdays,previous,poutcome,results
36288,58,7,1,1,1301,0,0,0,may,261,1,286,2,0,no
36289,52,7,1,1,540,0,0,0,may,154,2,340,2,0,no
36290,35,7,1,1,-315,0,0,0,may,330,2,368,2,0,no
36291,38,4,1,2,-120,0,0,0,may,148,1,367,2,0,no
36292,43,0,2,1,426,0,0,0,may,76,2,304,2,0,no
36293,45,1,1,0,456,0,0,0,may,255,1,-1,0,3,no
36294,41,3,1,1,81,0,0,0,may,193,1,-1,0,3,no
36295,46,0,1,1,186,0,0,0,may,643,2,-1,0,3,no
36296,32,6,2,1,-616,0,0,0,may,74,1,-1,0,3,no
36297,38,7,1,1,5293,0,0,0,may,475,1,171,6,0,yes
36298,33,1,0,0,142,0,0,1,may,41,2,300,5,0,no
36299,58,4,2,2,2,0,0,1,may,168,3,-1,0,3,no
36300,28,2,1,2,4064,1,1,0,may,93,2,-1,0,3,no
36301,44,1,1,0,976,0,0,0,may,164,2,-1,0,3,no
36302,50,2,1,0,199,0,0,0,may,228,2,363,2,0,no
36303,30,0,1,1,11,0,0,0,may,157,1,-1,0,3,no
36304,44,7,1,1,0,1,1,0,may,161,1,-1,0,3,no
36305,36,1,2,1,151,0,0,0,may,327,1,-1,0,3,no
36306,39,9,1,1,381,0,0,0,may,758,1,347,2,0,no
36307,49,1,1,1,0,0,0,1,may,52,1,-1,0,3,no
36308,35,1,2,1,0,0,0,0,may,371,1,305,1,0,no
36309,32,1,2,1,-84,0,0,0,may,426,1,-1,0,3,no
36310,32,7,2,1,101,0,0,0,may,369,1,-1,0,3,no
36311,43,7,1,1,216,1,1,0,may,129,1,-1,0,3,no
36312,42,0,2,1,1453,0,0,0,may,264,1,-1,0,3,no
36313,41,7,0,1,727,0,0,0,may,246,1,-1,0,3,no
36314,44,4,1,2,254,1,1,0,may,145,2,300,3,0,no
36315,52,7,2,1,0,0,0,0,may,329,2,-1,0,3,no
36316,30,4,1,2,740,1,1,0,may,242,3,341,1,1,no
36317,35,1,1,0,-367,0,0,0,may,77,1,350,1,0,no
36318,56,5,1,1,102,0,0,1,may,267,1,369,1,0,no
36319,40,0,1,1,1011,0,0,0,may,160,2,-1,0,3,no
36320,37,7,1,1,812,1,1,0,may,184,2,-1,0,3,no
36321,46,0,2,3,306,0,0,0,may,289,5,-1,0,3,no
36322,44,1,1,1,1071,0,0,0,may,143,3,357,1,0,no
36323,37,0,0,1,246,0,0,0,may,288,1,360,2,0,no
36324,41,7,1,1,1319,0,0,0,may,305,1,-1,0,3,no
36325,33,0,0,1,-331,1,1,0,may,186,2,350,3,0,no
36326,38,4,0,0,2064,0,0,0,may,296,1,-1,0,3,no
36327,42,1,1,1,352,0,0,0,may,79,3,-1,0,3,no
36328,47,9,1,1,1571,0,0,0,may,261,1,369,2,0,no
36329,36,1,1,1,779,0,0,0,may,240,1,-1,0,3,no
36330,40,7,1,1,695,0,0,0,may,270,1,348,10,0,no
36331,34,1,2,1,213,0,0,0,may,47,1,343,2,0,no
36332,34,1,1,0,333,1,1,0,may,63,1,-1,0,3,no
36333,38,1,1,0,759,0,0,0,may,57,1,-1,0,3,no
36334,43,1,1,0,1579,0,0,1,may,176,1,284,4,1,no
36335,36,1,0,1,-523,1,1,0,may,193,1,333,17,1,no
36336,53,1,0,1,640,0,0,0,may,321,2,-1,0,3,no
36337,34,1,1,1,-29,0,0,0,may,200,2,364,2,1,no
36338,37,1,1,3,83,0,0,0,may,161,1,-1,0,3,no
36339,39,7,1,1,1005,1,1,0,may,204,1,336,2,0,no
36340,28,9,1,1,448,0,0,0,may,188,2,346,3,1,no
36341,30,0,1,1,692,0,0,0,may,290,1,-1,0,3,no
36342,46,1,1,1,-27,0,0,0,may,254,1,-1,0,3,no
36343,48,1,1,1,7985,0,0,0,may,232,2,347,1,0,no
36344,36,1,0,0,0,0,0,0,may,97,2,305,1,0,no
36345,57,9,1,1,124,0,0,1,may,296,1,287,12,0,no
36346,25,6,2,2,931,0,0,0,may,263,2,348,4,0,no
36347,34,0,1,1,580,1,1,0,may,228,1,-1,0,3,no
36348,41,1,1,1,926,0,0,0,may,306,2,347,1,1,no
36349,38,1,2,1,328,0,0,0,may,776,4,349,1,1,no
36350,42,1,1,1,3068,1,1,0,may,429,2,-1,0,3,no
36351,39,7,1,1,-495,1,1,0,may,51,6,-1,0,3,no
36352,34,0,2,1,395,0,0,0,may,150,2,364,8,0,no
36353,39,1,0,1,0,0,0,0,may,275,2,307,1,1,no
36354,34,0,1,1,148,0,0,0,may,160,2,-1,0,3,no
36355,38,7,1,1,0,1,1,0,may,125,2,304,2,0,no
36356,38,7,1,1,3039,1,1,0,may,146,2,-1,0,3,no
36357,50,2,1,1,533,0,0,0,may,171,2,-1,0,3,no
36358,29,1,2,1,558,0,0,0,may,142,1,-1,0,3,no
36359,48,2,1,1,0,0,0,0,may,430,3,-1,0,3,no
36360,50,1,1,1,1400,0,0,0,may,189,1,-1,0,3,no
36361,57,5,0,2,66,0,0,0,may,798,2,-1,0,3,no
36362,45,7,1,1,462,0,0,0,may,65,2,-1,0,3,no
36363,48,1,1,0,643,0,0,0,may,66,4,173,7,1,no
36364,42,1,1,1,-204,0,0,0,may,34,1,361,7,0,no
36365,29,1,1,1,195,0,0,0,may,333,1,-1,0,3,no
36366,44,1,0,1,370,0,0,0,may,128,1,369,1,0,no
36367,54,4,1,2,397,0,0,0,may,102,1,-1,0,3,no
36368,33,4,2,2,48,0,0,0,may,400,1,173,5,0,no
36369,37,1,1,3,622,0,0,0,may,175,1,-1,0,3,no
36370,38,2,1,2,946,0,0,0,may,69,1,-1,0,3,no
36371,39,9,1,1,626,0,0,0,may,126,2,-1,0,3,no
36372,37,9,1,0,1653,1,1,0,may,285,2,349,10,0,no
36373,33,7,2,1,-530,1,1,1,may,168,5,-1,0,3,no
36374,57,9,0,1,99,0,0,0,may,133,2,370,2,0,no
36375,39,9,1,1,27,0,0,0,may,147,3,342,4,0,no
36376,38,1,1,1,1370,0,0,0,may,472,2,-1,0,3,no
36377,42,1,0,1,498,0,0,0,may,173,2,-1,0,3,no
36378,44,1,1,0,-420,0,0,0,may,220,2,-1,0,3,no
36379,32,1,1,0,0,0,0,0,may,130,3,-1,0,3,no
36380,47,6,0,1,510,0,0,0,may,299,3,-1,0,3,no
36381,34,7,0,1,-240,0,0,0,may,247,6,-1,0,3,no
36382,34,7,1,1,-333,0,0,0,may,218,4,285,5,0,no
36383,50,1,1,0,1549,0,0,0,may,445,2,299,6,1,no
36384,36,10,2,1,1806,0,0,0,may,111,6,-1,0,3,no
36385,35,7,2,1,313,0,0,0,may,195,2,301,3,0,no
36386,37,4,1,2,0,0,0,0,may,148,2,-1,0,3,no
36387,31,2,1,2,425,0,0,0,may,96,2,-1,0,3,no
36388,38,1,1,1,422,0,0,0,may,286,3,-1,0,3,no
36389,36,1,2,1,1089,0,0,1,may,75,4,-1,0,3,no
36390,55,4,1,2,42,0,0,1,may,386,2,-1,0,3,no
36391,43,1,1,0,582,0,0,1,may,544,3,-1,0,3,no
36392,48,7,1,0,222,0,0,0,may,127,2,369,1,0,no
36393,38,1,1,1,861,0,0,0,may,565,2,-1,0,3,no
36394,35,4,1,2,244,0,0,0,may,155,2,173,1,0,no
36395,32,1,1,0,1,0,0,0,may,184,4,-1,0,3,no
36396,47,1,1,0,373,0,0,0,may,480,2,-1,0,3,no
36397,39,1,1,1,785,0,0,0,may,1232,2,-1,0,3,yes
36398,53,10,1,1,-233,0,0,0,may,133,3,-1,0,3,no
36399,53,1,1,1,248,0,0,1,may,193,2,-1,0,3,no
36400,55,4,1,2,154,0,0,1,may,70,2,367,3,0,no
36401,36,9,1,2,1473,1,1,0,may,206,2,-1,0,3,no
36402,31,1,2,1,1598,0,0,0,may,152,2,305,1,2,no
36403,41,0,1,1,542,0,0,1,may,64,2,347,1,1,no
36404,52,7,0,1,0,0,0,0,may,243,2,-1,0,3,no
36405,36,1,2,1,219,1,1,0,may,270,2,347,1,0,no
36406,59,7,1,1,0,0,0,1,may,437,2,361,5,0,no
36407,34,9,2,1,174,0,0,1,may,259,4,-1,0,3,no
36408,46,0,0,1,875,1,1,0,may,269,3,353,2,0,no
36409,37,9,0,1,284,0,0,0,may,182,5,-1,0,3,no
36410,39,4,1,2,1362,0,0,0,may,447,2,-1,0,3,no
36411,53,1,1,0,238,0,0,0,may,238,2,361,5,0,no
36412,33,9,2,1,3499,0,0,0,may,143,3,356,1,1,no
36413,48,7,2,1,-470,0,0,0,may,410,2,292,11,0,no
36414,46,1,0,0,916,0,0,0,may,472,2,-1,0,3,no
36415,31,1,1,0,240,1,1,0,may,254,2,-1,0,3,no
36416,30,0,2,2,0,0,0,0,may,56,3,-1,0,3,no
36417,35,9,1,1,6,0,0,0,may,204,2,348,2,0,no
36418,49,0,1,1,1120,0,0,1,may,226,2,-1,0,3,no
36419,25,8,2,0,373,0,0,0,may,819,2,-1,0,3,yes
36420,49,4,2,1,-18,0,0,0,may,217,3,264,4,0,no
36421,37,4,0,2,0,0,0,0,may,217,6,-1,0,3,no
36422,38,1,1,1,279,0,0,0,may,379,3,-1,0,3,no
36423,42,1,1,0,869,1,1,0,may,718,2,-1,0,3,no
36424,32,9,2,1,271,1,1,0,may,271,2,-1,0,3,no
36425,31,2,1,1,162,1,1,0,may,0,2,-1,0,3,no
36426,50,2,1,2,388,0,0,0,may,258,4,329,2,0,no
36427,37,9,2,2,555,0,0,0,may,180,3,-1,0,3,no
36428,32,1,1,1,222,0,0,0,may,298,2,-1,0,3,no
36429,44,1,2,1,184,0,0,0,may,196,2,-1,0,3,no
36430,44,0,2,1,-497,0,0,0,may,115,2,370,2,0,no
36431,42,10,1,1,-523,0,0,0,may,327,2,-1,0,3,no
36432,47,9,0,2,694,0,0,0,may,1001,4,-1,0,3,no
36433,35,1,1,0,202,1,1,0,may,72,2,-1,0,3,no
36434,31,4,1,2,414,0,0,0,may,498,2,-1,0,3,no
36435,29,9,2,2,18254,0,0,0,may,279,2,-1,0,3,no
36436,46,1,1,1,2603,1,1,0,may,50,3,277,2,0,no
36437,31,9,1,1,467,0,0,0,may,171,2,-1,0,3,no
36438,45,7,1,1,744,0,0,0,may,211,2,347,1,0,no
36439,51,0,1,3,-1137,1,1,1,may,567,3,325,1,0,no
36440,44,1,1,0,953,0,0,0,may,772,2,357,1,0,no
36441,42,9,1,1,83,1,1,0,may,120,2,-1,0,3,no
36442,55,6,1,0,468,0,0,0,may,214,2,-1,0,3,no
36443,39,4,1,2,763,0,0,0,may,877,7,300,2,1,yes
36444,55,1,1,3,-361,0,0,1,may,82,2,350,1,0,no
36445,37,1,1,1,1165,0,0,0,may,304,3,173,7,0,no
36446,27,9,2,1,297,0,0,0,may,273,5,-1,0,3,no
36447,29,1,2,1,309,0,0,0,may,471,3,-1,0,3,no
36448,28,1,2,1,4054,0,0,0,may,133,2,-1,0,3,no
36449,35,1,1,0,151,0,0,0,may,301,2,298,6,0,no
36450,31,9,2,1,2377,0,0,0,may,350,3,-1,0,3,no
36451,52,4,1,2,-11,0,0,0,may,94,4,-1,0,3,no
36452,37,1,2,1,133,0,0,0,may,1388,2,-1,0,3,yes
36453,40,3,1,1,4136,0,0,0,may,508,3,173,5,0,no
36454,36,7,2,1,2409,1,1,1,may,338,2,-1,0,3,no
36455,41,1,1,1,2067,0,0,0,may,208,4,325,4,0,no
36456,36,7,1,1,3064,0,0,1,may,1143,4,-1,0,3,no
36457,50,1,1,0,0,0,0,0,may,503,3,339,2,0,no
36458,47,0,2,1,3957,0,0,1,may,58,3,334,3,1,no
36459,50,6,1,2,50,0,0,0,may,142,5,-1,0,3,no
36460,34,1,1,1,10,1,1,0,may,196,2,356,1,0,no
36461,56,7,0,1,141,0,0,0,may,63,2,370,2,0,no
36462,42,7,1,1,292,0,0,0,may,222,3,-1,0,3,no
36463,48,9,2,2,-551,0,0,0,may,168,2,-1,0,3,no
36464,37,0,0,1,3975,0,0,0,may,163,2,-1,0,3,no
36465,41,1,1,1,1236,0,0,0,may,911,3,-1,0,3,yes
36466,32,4,2,2,473,0,0,0,may,72,2,361,1,1,no
36467,41,1,1,1,0,0,0,0,may,273,3,-1,0,3,no
36468,38,1,2,0,0,0,0,0,may,284,4,-1,0,3,no
36469,56,0,0,1,279,0,0,0,may,288,2,-1,0,3,no
36470,54,0,1,1,956,1,1,1,may,136,2,362,1,1,no
36471,36,0,0,1,543,0,0,0,may,66,3,-1,0,3,no
36472,26,8,2,2,249,0,0,0,may,445,2,371,1,1,no
36473,34,4,1,2,4714,1,1,0,may,123,2,-1,0,3,no
36474,35,0,2,1,847,0,0,0,may,85,2,-1,0,3,no
36475,31,0,1,1,1331,0,0,0,may,927,2,-1,0,3,no
36476,43,1,1,0,0,0,0,0,may,48,3,285,4,0,no
36477,37,1,2,0,1388,0,0,1,may,66,2,356,1,1,no
36478,46,7,0,1,124,1,1,0,may,81,4,-1,0,3,no
36479,33,1,1,1,-253,0,0,0,may,89,3,-1,0,3,no
36480,31,10,2,1,-15,0,0,0,may,278,2,370,3,1,no
36481,37,0,1,1,1415,0,0,0,may,214,2,-1,0,3,no
36482,29,4,2,2,0,0,0,0,may,116,2,-1,0,3,no
36483,36,1,1,1,-185,0,0,0,may,167,2,350,2,0,no
36484,31,7,0,1,62,0,0,0,may,56,3,351,3,1,no
36485,47,7,1,1,600,1,1,0,may,8,8,-1,0,3,no
36486,36,1,2,0,109,0,0,1,may,200,2,370,2,0,no
36487,46,0,1,3,-1092,0,0,0,may,75,5,-1,0,3,no
36488,27,9,2,1,235,0,0,0,may,13,5,-1,0,3,no
36489,39,7,1,1,2040,0,0,0,may,312,6,-1,0,3,no
36490,42,4,1,1,218,0,0,0,may,134,2,361,1,0,no
36491,40,9,0,1,16,0,0,1,may,34,12,347,5,1,no
36492,56,1,0,0,190,0,0,0,may,15,8,351,9,1,no
36493,35,4,1,2,739,0,0,1,may,13,7,172,4,1,no
36494,46,1,1,0,2313,0,0,0,may,788,2,-1,0,3,no
36495,35,1,0,0,1077,0,0,0,may,25,6,-1,0,3,no
36496,55,1,1,0,1649,0,0,0,may,52,3,-1,0,3,no
36497,30,7,2,1,297,0,0,0,may,255,2,-1,0,3,no
36498,41,4,1,0,362,0,0,0,may,217,3,-1,0,3,no
36499,43,0,2,1,277,0,0,0,may,315,2,363,1,0,no
36500,59,7,1,1,0,0,0,0,may,214,3,-1,0,3,no
36501,50,6,1,1,0,0,0,1,may,352,2,175,11,1,no
36502,59,2,1,2,146,0,0,0,may,97,3,365,6,0,no
36503,33,7,2,1,310,0,0,0,may,54,2,371,1,0,no
36504,54,1,1,0,0,0,0,0,may,77,4,341,2,0,no
36505,34,1,1,1,0,1,1,0,may,34,2,288,12,0,no
36506,41,1,1,1,-648,0,0,0,may,104,3,172,2,0,no
36507,41,4,1,2,4063,0,0,0,may,14,5,172,2,0,no
36508,39,1,0,1,0,0,0,0,may,15,7,-1,0,3,no
36509,53,9,1,0,70,0,0,1,may,11,6,-1,0,3,no
36510,58,5,1,1,502,0,0,0,may,197,2,370,3,0,no
36511,41,5,2,1,1734,0,0,0,may,151,2,343,4,0,no
36512,39,0,1,1,2783,0,0,0,may,131,2,-1,0,3,no
36513,30,4,1,1,0,0,0,0,may,756,3,-1,0,3,no
36514,50,5,1,1,8648,0,0,0,may,731,3,176,1,0,yes
36515,33,5,1,0,171,0,0,0,may,304,3,-1,0,3,no
36516,36,0,0,1,-811,0,0,0,may,365,2,-1,0,3,yes
36517,54,9,1,1,87,0,0,0,may,20,8,350,9,0,no
36518,54,9,1,1,0,0,0,1,may,11,6,-1,0,3,no
36519,60,5,1,1,5789,0,0,0,may,50,5,-1,0,3,no
36520,40,7,0,1,768,0,0,0,may,138,3,-1,0,3,no
36521,34,1,1,1,2,0,0,0,may,6,5,-1,0,3,no
36522,34,4,1,2,156,0,0,0,may,63,1,-1,0,3,no
36523,26,8,2,2,2182,0,0,0,may,42,1,292,1,1,no
36524,45,7,1,0,627,0,0,0,may,271,1,-1,0,3,no
36525,27,1,2,1,541,0,0,0,may,341,1,-1,0,3,no
36526,41,1,1,1,849,1,1,0,may,100,4,-1,0,3,no
36527,43,9,1,2,591,0,0,0,may,123,4,277,2,0,no
36528,37,1,1,1,2364,0,0,0,may,40,4,-1,0,3,no
36529,54,0,1,0,11686,1,1,0,may,114,1,-1,0,3,no
36530,41,1,1,0,164,0,0,0,may,150,4,330,11,1,no
36531,41,4,2,1,-277,0,0,0,may,431,1,-1,0,3,no
36532,50,1,1,0,65,0,0,1,may,11,1,-1,0,3,no
36533,46,0,0,1,98,1,1,0,may,91,1,-1,0,3,no
36534,34,5,1,1,165,0,0,0,may,99,1,370,1,0,no
36535,46,0,1,1,1437,0,0,0,may,49,1,-1,0,3,no
36536,34,2,1,0,7279,0,0,0,may,882,1,-1,0,3,yes
36537,35,1,1,3,-465,0,0,0,may,158,1,351,1,0,no
36538,34,0,0,1,479,0,0,0,may,515,1,350,5,0,yes
36539,40,1,1,0,780,0,0,0,may,206,1,357,1,0,no
36540,37,4,2,2,1148,0,0,0,may,259,1,-1,0,3,no
36541,41,1,1,0,254,0,0,0,may,25,1,309,3,0,no
36542,55,9,2,1,99,0,0,0,may,300,1,370,3,0,no
36543,54,6,1,2,66,0,0,1,may,246,2,-1,0,3,no
36544,43,1,1,0,238,1,1,0,may,178,1,-1,0,3,no
36545,41,1,1,0,194,0,0,0,may,201,1,-1,0,3,no
36546,60,0,2,1,860,0,0,0,may,318,1,-1,0,3,no
36547,48,7,2,1,561,0,0,0,may,214,1,358,2,1,no
36548,32,7,1,1,24,1,1,0,may,185,1,-1,0,3,no
36549,43,4,1,2,703,0,0,0,may,67,1,-1,0,3,no
36550,32,9,1,1,169,0,0,0,may,85,4,350,1,0,no
36551,37,4,0,1,1655,0,0,0,may,178,1,175,2,0,no
36552,39,0,0,1,223,1,1,0,may,115,2,-1,0,3,no
36553,55,9,1,1,-14,0,0,0,may,82,4,-1,0,3,no
36554,35,7,1,1,211,0,0,0,may,187,1,-1,0,3,no
36555,32,0,0,2,146,0,0,0,may,69,1,361,1,0,no
36556,37,9,1,1,1109,0,0,0,may,62,1,354,5,0,no
36557,42,2,0,1,335,0,0,0,may,580,1,-1,0,3,yes
36558,44,4,0,2,2696,1,1,0,may,58,1,-1,0,3,no
36559,38,3,2,0,199,0,0,0,may,1203,1,306,1,0,yes
36560,55,1,1,0,2102,0,0,0,may,64,4,371,1,0,no
36561,37,7,1,0,0,0,0,0,may,631,1,344,1,2,no
36562,39,7,1,1,25,1,1,0,may,658,1,351,3,0,yes
36563,46,9,1,1,278,0,0,0,may,207,1,306,1,0,no
36564,32,1,1,0,1176,0,0,0,may,104,5,-1,0,3,no
36565,48,1,0,0,-110,0,0,0,may,942,1,-1,0,3,no
36566,34,7,1,1,7,0,0,0,may,377,1,357,1,0,no
36567,36,0,1,1,419,0,0,1,may,291,5,-1,0,3,no
36568,46,4,0,1,2,0,0,0,may,115,1,-1,0,3,no
36569,29,9,1,1,1697,0,0,0,may,87,4,-1,0,3,no
36570,37,9,1,2,1733,0,0,0,may,524,3,326,1,1,no
36571,37,9,2,2,-487,0,0,0,may,358,1,260,5,1,no
36572,38,0,0,1,1533,0,0,0,may,366,1,172,4,2,no
36573,44,1,1,0,1147,0,0,0,may,23,1,-1,0,3,no
36574,36,1,2,1,168,0,0,1,may,52,1,-1,0,3,no
36575,40,1,1,1,1808,0,0,0,may,560,1,-1,0,3,yes
36576,34,9,1,1,439,0,0,0,may,347,1,-1,0,3,no
36577,59,1,1,1,1635,0,0,1,may,48,1,-1,0,3,no
36578,32,1,1,1,-32,0,0,0,may,145,1,-1,0,3,no
36579,28,0,1,1,1119,0,0,0,may,74,1,-1,0,3,no
36580,30,4,2,2,112,1,1,0,may,451,2,349,2,0,no
36581,53,0,2,1,545,0,0,0,may,305,1,370,1,0,no
36582,42,1,1,1,88,0,0,0,may,53,2,-1,0,3,no
36583,39,1,1,1,167,1,1,0,may,612,1,-1,0,3,yes
36584,47,7,1,1,216,0,0,0,may,104,3,371,2,0,no
36585,54,5,0,2,349,0,0,0,may,176,2,175,1,0,no
36586,52,4,1,2,23552,0,0,0,may,507,1,-1,0,3,no
36587,38,1,0,1,-90,1,1,0,may,242,1,-1,0,3,no
36588,33,2,1,2,12,0,0,0,may,137,1,-1,0,3,no
36589,43,0,0,1,1076,0,0,0,may,223,1,363,1,0,no
36590,45,1,1,0,491,1,1,0,may,63,5,370,1,1,no
36591,31,1,1,1,43,0,0,0,may,137,1,-1,0,3,no
36592,33,2,1,1,1034,0,0,0,may,23,6,295,6,0,no
36593,40,9,1,0,210,0,0,0,may,22,4,-1,0,3,no
36594,34,1,2,1,1599,0,0,0,may,59,3,-1,0,3,no
36595,31,0,1,1,2,1,1,0,may,703,4,-1,0,3,yes
36596,31,3,1,2,2190,0,0,1,may,25,6,258,18,1,no
36597,32,9,1,1,-410,1,1,0,may,179,3,-1,0,3,no
36598,40,2,1,2,1729,0,0,0,may,85,1,-1,0,3,no
36599,37,1,1,0,-106,1,1,0,may,690,1,-1,0,3,yes
36600,53,1,1,1,-108,0,0,0,may,11,12,175,3,1,no
36601,58,2,1,1,670,0,0,0,may,1272,1,-1,0,3,yes
36602,41,1,1,1,598,0,0,0,may,69,3,364,11,0,no
36603,31,1,1,0,63,0,0,0,may,256,1,-1,0,3,no
36604,50,10,1,0,289,0,0,0,may,300,5,-1,0,3,no
36605,39,1,1,0,398,0,0,0,may,256,1,-1,0,3,no
36606,50,1,1,1,173,0,0,0,may,7,5,342,15,1,no
36607,36,4,2,2,687,0,0,0,may,43,1,347,2,0,no
36608,44,1,2,1,25,0,0,0,may,244,3,-1,0,3,no
36609,48,7,0,1,-361,0,0,0,may,1062,3,349,3,1,yes
36610,39,1,1,1,1403,1,1,0,may,429,2,-1,0,3,no
36611,41,0,2,1,224,0,0,0,may,22,8,-1,0,3,no
36612,31,1,2,1,17,0,0,0,may,296,1,-1,0,3,no
36613,41,1,2,1,428,0,0,0,may,92,1,-1,0,3,no
36614,43,0,1,1,323,1,1,0,may,43,3,369,2,0,no
36615,48,7,2,0,1499,0,0,0,may,17,7,-1,0,3,no
36616,60,5,0,2,-134,0,0,0,may,243,1,271,4,0,no
36617,35,1,1,0,159,1,1,0,may,826,1,-1,0,3,yes
36618,29,2,2,2,135,0,0,0,may,245,1,356,1,0,no
36619,34,7,1,1,2825,0,0,0,may,198,1,-1,0,3,no
36620,33,1,2,1,1794,0,0,0,may,360,1,173,1,1,no
36621,33,1,2,1,38,0,0,1,may,139,4,371,1,1,no
36622,30,1,1,1,90,0,0,0,may,232,1,-1,0,3,no
36623,40,3,0,1,1194,0,0,0,may,517,1,173,2,0,no
36624,29,4,1,2,20,0,0,0,may,418,1,-1,0,3,no
36625,37,1,1,1,103,0,0,0,may,153,1,-1,0,3,no
36626,41,9,2,1,169,0,0,0,may,116,2,-1,0,3,no
36627,41,0,1,1,1535,0,0,0,may,261,1,363,1,2,no
36628,38,7,1,1,1616,0,0,1,may,168,5,288,3,0,no
36629,24,1,1,1,1470,0,0,0,may,212,1,-1,0,3,no
36630,29,1,1,0,7,0,0,0,may,69,3,-1,0,3,no
36631,40,1,1,0,106,0,0,0,may,23,1,370,1,0,no
36632,32,1,1,1,456,0,0,0,may,121,1,-1,0,3,no
36633,31,0,2,1,1801,0,0,0,may,306,1,-1,0,3,no
36634,30,0,1,1,265,0,0,0,may,342,1,354,2,0,no
36635,30,1,2,0,1803,0,0,0,may,202,2,-1,0,3,no
36636,48,1,1,0,556,0,0,1,may,22,1,-1,0,3,no
36637,46,0,1,1,38,1,1,0,may,455,1,-1,0,3,no
36638,35,9,2,1,449,0,0,0,may,245,1,-1,0,3,no
36639,43,1,1,0,188,0,0,0,may,58,3,347,5,0,no
36640,54,7,0,1,1012,0,0,0,may,33,3,175,2,1,no
36641,35,4,1,2,641,0,0,0,may,41,1,-1,0,3,no
36642,48,4,1,1,-440,1,1,0,may,399,1,-1,0,3,no
36643,38,1,1,0,4592,0,0,0,may,360,1,-1,0,3,no
36644,41,1,1,1,10,0,0,0,may,179,1,-1,0,3,no
36645,30,4,2,2,29,0,0,0,may,174,1,-1,0,3,no
36646,43,1,2,1,24,0,0,0,may,68,1,363,1,0,no
36647,39,1,1,0,476,0,0,0,may,212,1,349,4,0,no
36648,37,0,0,1,1573,0,0,0,may,639,3,326,10,0,no
36649,39,7,0,1,-96,1,1,1,may,38,6,-1,0,3,no
36650,43,1,1,0,-404,1,1,0,may,205,2,306,1,0,no
36651,41,4,1,0,469,1,1,0,may,344,1,-1,0,3,no
36652,43,1,1,1,1495,0,0,0,may,141,1,-1,0,3,no
36653,40,1,1,0,-48,0,0,0,may,113,1,-1,0,3,no
36654,58,1,2,1,119,1,1,0,may,985,1,-1,0,3,yes
36655,48,9,0,1,94,0,0,0,may,87,2,-1,0,3,no
36656,47,7,1,1,311,1,1,0,may,238,1,301,3,0,no
36657,53,4,1,1,218,0,0,0,may,27,6,344,12,0,no
36658,49,4,1,2,666,0,0,0,may,337,1,309,6,0,no
36659,42,1,1,0,0,0,0,1,may,24,1,-1,0,3,no
36660,43,1,1,0,56,0,0,0,may,365,2,-1,0,3,no
36661,32,9,2,1,-1,0,0,0,may,37,1,-1,0,3,no
36662,30,6,1,1,8563,0,0,0,may,109,1,351,4,1,no
36663,41,10,1,1,277,0,0,0,may,152,3,351,2,0,no
36664,43,1,1,1,1324,0,0,1,may,179,5,-1,0,3,no
36665,32,9,1,1,522,1,1,0,may,272,5,258,4,0,no
36666,54,4,1,2,384,0,0,0,may,30,7,-1,0,3,no
36667,42,1,1,1,3,0,0,0,may,118,1,-1,0,3,no
36668,44,1,1,0,103,0,0,0,may,79,1,329,2,0,no
36669,32,3,1,0,51,0,0,0,may,324,1,-1,0,3,no
36670,30,7,2,1,-158,0,0,0,may,426,1,370,2,0,yes
36671,34,1,1,1,-53,0,0,0,may,196,2,357,1,0,no
36672,37,3,1,2,166,0,0,0,may,132,1,-1,0,3,no
36673,33,1,1,0,496,0,0,0,may,151,1,-1,0,3,no
36674,46,1,1,1,66,0,0,0,may,211,1,364,3,0,no
36675,47,1,1,1,-337,1,1,0,may,366,1,-1,0,3,no
36676,49,9,1,1,425,0,0,0,may,816,1,342,4,0,no
36677,46,9,0,2,147,0,0,0,may,189,1,-1,0,3,no
36678,34,0,2,1,151,0,0,0,may,590,1,370,1,1,yes
36679,34,0,0,1,151,0,0,0,may,131,1,361,1,1,no
36680,42,9,2,2,-411,0,0,0,may,78,5,292,3,0,no
36681,33,1,1,1,798,0,0,0,may,337,1,-1,0,3,no
36682,25,9,1,2,914,0,0,0,may,185,2,-1,0,3,no
36683,44,2,0,2,134,0,0,0,may,78,5,-1,0,3,no
36684,55,4,1,2,5709,0,0,0,may,442,1,-1,0,3,no
36685,45,1,1,0,0,1,1,0,may,36,3,172,5,0,no
36686,30,7,2,1,194,0,0,0,may,74,3,301,3,1,no
36687,30,1,1,1,3,1,1,0,may,326,2,-1,0,3,no
36688,46,4,1,2,125,0,0,1,may,81,5,-1,0,3,no
36689,48,4,1,1,2204,0,0,0,may,45,1,-1,0,3,no
36690,56,1,1,0,351,0,0,1,may,179,4,-1,0,3,no
36691,33,4,1,2,335,0,0,0,may,527,2,-1,0,3,no
36692,51,1,1,1,518,0,0,0,may,918,1,-1,0,3,yes
36693,55,0,1,1,859,0,0,1,may,148,6,308,1,0,no
36694,39,7,1,1,636,0,0,1,may,15,1,-1,0,3,no
36695,36,4,1,1,339,0,0,0,may,279,1,354,1,0,no
36696,52,0,0,1,3029,1,1,0,may,65,2,285,2,0,no
